"X1","X2"
3.18354165583163,2.3173914931597
3.85846481407725,2.10717064280524
4.43630689842828,3.89996911205153
2.81312747503279,3.4553726382155
5.19198690758354,4.38338658719556
3.98180965710165,3.35102452641851
3.75191540233025,4.50763389550864
3.63706310923482,4.55548831980406
3.53110285302073,1.68481955868138
5.84525719527636,3.90620583748835
3.29250855370235,3.29574632700881
5.75699294032751,3.1510420263763
4.18225214320246,4.07294309559182
3.73311125478643,3.07064027325861
4.92642163124755,4.58522787855747
3.30666812280721,4.37002806716584
6.68199006970929,4.39663321524331
4.22252448015577,1.73942993319861
4.36955677815489,2.48978128387745
3.68308525468645,5.02279966608891
4.03144021150341,3.27813135125397
2.98966946062534,3.36933207736352
4.38275153238252,4.27099440356042
3.18030347446321,2.93979043060646
4.09337136314951,3.26712332737128
3.19154365586752,2.62797127037764
4.38288656085786,3.15215407398019
5.73086366757471,4.06039917864425
3.7969180492753,3.90277540124918
3.00360265247542,1.63062214998348
3.0021683960996,4.87121043717501
5.75205783586822,3.13542726203343
3.45222864840669,2.9383756198372
3.79995551819424,5.49592782381667
2.89604555099477,3.70566205787785
4.24058803815006,4.10565312393073
6.23045894958468,4.61460977837212
2.7972913736975,3.41715679240802
4.35201638577547,4.76992873596043
3.41014378291895,4.11641171588484
3.14640004091266,4.50505471370416
3.75326788044057,3.62695566058335
5.53933857070856,3.30844420691586
4.54607768366709,4.65509436863364
5.56496185070799,4.91919066793594
4.24967017799709,3.91818152372381
2.03758136988124,5.28765777960498
3.19093977713168,4.32625656024203
3.50131491218288,4.16469919168416
4.3051217688043,5.2588281253179
3.71079275800153,4.36809668134287
3.96832452403613,3.43231483168449
4.11407587394453,5.36535460828605
2.94634011915281,3.20606767053573
4.15599914547173,4.50660471422698
4.21604185316616,3.40627760899427
3.26788427059212,4.40881185346023
2.38190188058123,3.67698365123037
4.83906927080354,3.36683377534086
4.73016570933276,3.17431230145804
3.7506179003757,4.60614734607608
2.5111380697267,2.76885182680965
4.9212805624677,4.005900677741
4.66231488111163,4.14158997391431
2.8630391138928,3.55034161871173
4.06694329962464,2.83898400717375
2.3284554864902,4.59200736294496
3.12161556779772,2.97701701108114
4.33492957139048,4.62578815279343
4.15602774626071,5.59866112560857
4.17264294684724,4.88646283862157
3.92413913083506,4.03005505744461
4.91250883750492,4.20938761255049
2.79992619582493,2.84961887040141
3.48864482808175,3.07688973934367
4.57221842244015,4.0977009521914
5.20461562502774,4.630013633187
4.00607183036941,4.31607957858963
5.23161950503629,4.28925632244434
3.71398387559066,5.20715352320984
3.29763109763952,3.45916124236526
5.15637998775716,3.4555694679928
5.18706911590121,4.3624528841902
4.3101448767568,4.12440888055721
4.61998384793943,5.14221278955871
5.00217273144282,3.81365067592267
2.16153062347566,3.62079005268323
2.40534896878916,3.95400931209121
3.91174331980903,2.57377412120451
4.85234423411366,5.41584517579099
3.38694902652576,2.48018376676225
3.69468895543991,2.73662270952863
3.85431360787898,5.35098666937934
4.44558915165609,2.5386955611321
4.9885570296897,4.62809591366093
4.26938213938246,2.67602359350576
4.02203462857313,5.19216041135614
3.70352343357295,4.83799701460245
3.70721397856275,4.21267135141387
3.04073628924169,3.51547315441365
4.13685157887119,4.84032396763751
4.49955208435299,5.44285537435287
3.58230696161953,4.92920275670324
2.5737156504075,4.62448024117084
3.67058439633054,4.07681392566143
2.87508734091916,4.0589025846544
3.76741423173542,4.7043023524227
4.36782682071998,1.94868038458686
1.26204489203309,3.76576344550079
2.62129709647297,2.67627007673634
4.16896932165776,2.2260679097876
2.73433742349205,4.52523821131627
4.44263968640943,5.75692750804585
3.13461147582931,2.3467674024805
5.42560784601357,5.25880618297555
2.16543639058947,1.52691706364925
4.63335177077599,2.77519426812054
4.61066774553492,4.67906748886186
4.19812747758226,4.44310445254987
5.42791139711249,3.35126197950397
6.01490300483423,3.52887355911067
2.96015436027953,4.82303934116597
3.82601642363843,5.47682565096499
3.97953448009496,3.82263060787717
2.40788814384038,2.49993057682992
4.77831777883904,5.21134096184392
4.23493604797469,4.3940643040808
3.57897902091973,3.98033720561435
3.40793229938503,3.64449868385114
4.73180201640345,5.23886071827399
4.42905305007853,3.21941136013555
4.1746432098788,5.68775912217947
3.7713301500276,3.56350067218882
5.53443257388068,3.69138647991328
3.70361836221592,3.28757422653903
3.58523013508076,3.62325301372294
4.46181333737192,4.03645725161198
3.00859841964215,2.62329976132222
5.06913017353243,1.59082985600209
1.79009292045767,4.70207642873418
5.472749005257,5.87098094327599
3.34124784994164,3.84282373345339
3.84009219086949,4.65578474855859
4.70285908144276,4.59230628447164
2.91232111295754,4.94154780252961
4.44641750725071,4.17408336014157
3.62576961458963,3.61467074127789
4.79560828796484,4.02862269057394
1.72898873365103,2.59058620250164
3.50628734335759,3.88821692227742
5.36521947681153,2.81405552541632
3.69145591056795,4.8263221578951
4.11396695923275,1.84835823121005
5.38662624948469,3.69548910290268
3.93079599823518,4.41806929330485
3.75354973442393,2.39458179496981
5.13764859445612,4.10337960178417
3.59778083194989,3.69397889821369
3.12250317653381,5.1370944616801
3.5575692819105,4.24777048682771
5.16536345708146,5.43844105310251
2.6663903011668,3.68354016081867
3.36490154795259,4.29677003275189
4.48574936288887,4.41699547610748
4.40596939160373,3.42897933904717
2.95924616107427,5.81219288749029
3.90899404246283,3.06403484916004
4.11089497404857,5.56066323540453
4.69191859925953,3.68083475187629
4.46165093456998,4.25051736103065
4.50556372968555,3.32491943311273
4.6086144747718,3.49129343165942
3.25901803762501,3.23604086192822
5.84605577258011,3.71091279823681
2.7701124101504,5.10346738640886
5.24522434948363,3.23195821630953
5.47534599058279,4.9904947780941
3.61300409595387,3.99490833662707
2.786003573997,3.81368149667237
4.79004563477825,6.58956012558128
2.16108584442161,3.48010997702723
3.26749385138091,5.18102115837883
5.82522212938004,4.04475897282255
4.58400668601327,4.75545025223609
1.99565985502551,5.21537399471738
3.61926218705322,3.55791873289624
5.56518410590029,2.97824891729476
2.05200625549698,2.90962179369434
5.25660713976491,2.9732990078563
4.69759280971575,3.47884531017554
3.54038503331556,5.00024862743547
4.08580136948418,3.23642270732703
5.35043931443426,3.54705291785664
4.53541073105729,3.95187756722396
4.44694347549062,4.32800012793686
6.76252892994963,4.27916852893725
2.86915612210175,3.23062515562675
3.75428040115066,2.56093477431315
4.24580423014313,4.86782469941862
3.6655207899987,5.25696589823937
3.48693685499065,4.53460095259022
3.7929594974729,3.30565020154646
4.73332450698315,3.90005182893103
3.78206851227998,4.77407759261279
4.12634886076552,3.94128185125983
2.88377244906947,4.35671162921289
3.17575793349016,3.10311059887293
5.16044720089591,3.97383958515523
4.45108304278257,3.33490219018854
4.16004560303007,3.26355080309121
