"X1","X2"
0.822425614461314,1
0.464352625583204,1
0.538466959275363,1
0.144736881762093,1
0.804179046209919,1
0.861380680112137,1
0.416551219471921,1
0.326480700622598,1
0.814077328916663,1
0.847655227691228,1
0.362814744835648,1
0.28271153663754,1
0.148270005918828,1
0.870477630527676,1
0.166633045301197,1
0.807188650712989,1
0.867595054205075,1
0.705788627253323,1
0.793051509050663,1
0.287256345606121,1
0.652060295007225,1
0.978227755175213,1
0.620011684435061,1
0.45907436728091,1
0.356147766234407,1
0.0901240278662203,1
0.957074474661715,1
0.184200365580416,1
0.956360985040489,1
0.853021636210835,1
0.539818148608785,1
0.983312994196288,1
0.0262855338184576,1
0.89167604373457,1
0.432320196309305,1
0.291170429158072,1
0.147008634114631,1
0.0693095066427809,1
0.379153193491401,1
0.869959103366526,1
0.807842906079689,1
0.739146346419347,1
0.0402069355427378,1
0.352050214178245,1
0.653994017982737,1
0.852456879829685,1
0.192512132020577,1
0.0866553949843606,1
0.99289308632025,1
0.64949861909619,1
0.716313631699829,1
0.497737206086604,1
0.920596651936069,1
0.616987110514325,1
0.203616726700847,1
0.515600770485094,1
0.992238029560018,1
0.114998302712962,1
0.377443857258652,1
0.093876950978741,1
0.658544413593422,1
0.0229112849032865,1
0.767965255043787,1
0.975393526156379,1
0.788923550151478,1
0.789247863025419,1
0.174764914621286,1
0.34025345851769,1
0.170956636313009,1
0.652911237569032,1
0.137847212800584,1
0.809756371206947,1
0.139611565583167,1
0.283636037983873,1
0.100357428382105,1
0.51113421173623,1
0.179923626573274,1
0.66280538406663,1
0.733278232050308,1
0.825283644076184,1
0.0300295275329756,1
0.619383022682619,1
0.945226405016999,1
0.886801842270638,1
0.333302203597454,1
0.63891156621196,1
0.706162695966458,1
0.835524046405486,1
0.346990116810231,1
0.830374637189091,1
0.748503066296409,1
0.395091347217451,1
0.18317503967987,1
0.185849141811467,1
0.243292133864245,1
0.501153613036899,1
0.36428774932763,1
0.731799300689321,1
0.264258464054827,1
0.65482074232391,1
0.558669556083543,1
0.130276587456819,1
0.0250300115340692,1
0.97672674031387,1
0.08954706959285,1
0.0106864719611754,1
0.356517987581012,1
0.103704595393012,1
0.84561105506342,1
0.401746836286389,1
0.532489227098681,1
0.397878276701671,1
0.181563944507305,1
0.00957105165286089,1
0.701033169691453,1
0.0479756269406621,1
0.773058187561555,1
0.359938921913087,1
0.948499738425409,1
0.314976123937081,1
0.126005790914138,1
0.188209862667914,1
0.552407012119778,1
0.804281555565966,1
0.947701431884941,1
0.756704876032323,1
0.99399040709283,1
0.149562234723705,1
0.0268901822542048,1
0.316087135992349,1
0.173488176573653,1
0.891301642502806,1
0.228434170826115,1
0.33602384344101,1
0.312351007794592,1
0.660230592390677,1
0.519074312872488,1
0.113224164032832,1
0.886598175553751,1
0.366459025056692,1
0.116509272780494,1
0.773235738043887,1
0.587624887361677,1
0.299685568608663,1
0.286871427553615,1
0.858286257556827,1
0.681381767110671,1
0.0064033257893693,1
0.323251212561847,1
0.717125761146594,1
0.468240325979874,1
0.454613736480433,1
0.0775259948605193,1
0.0591439322327527,1
0.264304143639607,1
0.473931084467795,1
0.393601352220074,1
0.927301812274973,1
0.677861934677825,1
0.586762458941816,1
0.340342055229597,1
0.734400793599762,1
0.524672314270733,1
0.0868393283107897,1
0.0178167312996752,1
0.656250046866267,1
0.452296846845889,1
0.838784374148316,1
0.169304752469765,1
0.96443916735867,1
0.163353430682291,1
0.682924937763209,1
0.536529525863864,1
0.601982912993474,1
0.0921261411680832,1
0.354668307570736,1
0.154163676045752,1
0.947456417248337,1
0.873930475084847,1
0.388641046301172,1
0.766540244624776,1
0.0129921744209462,1
0.691649472690384,1
0.937489501554098,1
0.154080057156909,1
0.770634730943401,1
0.313725070155775,1
0.215037240721057,1
0.769733183993932,1
0.899522943737731,1
0.904226660703482,1
0.264831232885846,1
0.70579005539978,1
0.926601264175972,1
0.287362311103028,1
0.917557368655485,1
0.426367222228799,1
0.0702241088315685,1
0.130621514427167,1
0.621969921418075,1
0.291776460230686,1
0.119481862129144,1
0.68482678276544,1
0.361604344493108,1
0.292993779598176,1
0.153024041624049,1
0.373974399021858,1
0.459600817943118,1
0.197641070727342,1
0.342298130977483,1
0.736256172344261,1
0.207673950703312,1
0.474840175268275,1
0.37422486858845,1
0.279330090353661,1
0.644812475604044,1
0.259837828282401,1
0.871643909599212,1
0.0569601640195467,1
0.984046618323019,1
0.200877327721027,1
0.343519560964016,1
0.309357079165447,1
0.802083056771543,1
0.285930912539643,1
0.147177427132811,1
0.0841833675232425,1
0.0101068121910432,1
0.409960917806098,1
0.109524375406227,1
0.266798516584627,1
0.0518374974198781,1
0.0663383538624221,1
0.612758247483697,1
0.238543076559252,1
0.573658343510999,1
0.950349628062886,1
0.482161300893918,1
0.720297384464556,1
0.8661554253753,1
0.371751693984296,1
0.46399070497523,1
0.0316411372476285,1
0.653027095093117,1
0.673178520595108,1
0.0209569460069985,1
0.541611790969992,1
0.338044405810238,1
0.842034677382204,1
0.328738806103803,1
0.346771158901246,1
0.693769725668235,1
0.19454781783797,1
0.397899355973343,1
0.604314466804458,1
0.260564849797461,1
0.298992269312815,1
0.201289844034029,1
0.88447055620536,1
0.306546844345602,1
0.952053098807844,1
0.987707424631534,1
0.655560538906085,1
0.58925741992998,1
0.321594720941295,1
0.0371112949783545,1
0.00298135406866263,1
0.879471233856444,1
0.255559725100663,1
0.491483954409115,1
0.043267008125998,1
0.0735517101913893,1
0.209422135939411,1
0.0837007202674059,1
0.869436158698447,1
0.771747478503901,1
0.482561868768919,1
0.221147191795444,1
0.263003957633194,1
0.148874981110274,1
0.47058475345295,1
0.368995614762729,1
0.877748049026047,1
0.0423077697260917,1
0.420280182049946,1
0.819783225040801,1
0.707964003309726,1
0.97719242250751,1
0.606567523027511,1
0.340383019933304,1
0.973979432470064,1
0.777666164072799,1
0.784398087150699,1
0.956724486902699,1
0.0551620545816134,1
0.631298250999753,1
0.832378571881253,1
0.0526857940689009,1
0.131854298388209,1
0.855995975421467,1
0.320603552441664,1
0.861737340142358,1
0.626470788219287,1
0.289395748386169,1
0.455080542606771,1
0.672771346768053,1
0.0836905000165268,1
0.995952866658214,1
0.940690664835403,1
0.51615204538638,1
0.0384893668017641,1
0.0122048432531704,1
0.162041342749288,1
0.868453894870327,1
0.936673032177528,1
0.201410692757324,1
0.600554251872402,1
0.0117138940089622,1
0.389131579089774,1
0.340894849571665,1
0.505015508431039,1
0.787430685683599,1
0.326992649397677,1
0.0499031561444505,1
