"X1","X2"
0.12380184810991,1
0.975581204325257,1
0.194809867642706,1
0.879468998484685,1
0.475869706502195,1
0.0351279701166921,1
0.609490369272214,1
0.842771414879284,1
0.54595284828211,1
0.772530850046163,1
0.309845657998841,1
0.888332994412374,1
0.910594470592363,1
0.78451280866871,1
0.749659411637767,1
0.626468953194429,1
0.897631667113458,1
0.125031262102713,1
0.863774673751483,1
0.00666695610634023,1
0.426648252749529,1
0.122518363504897,1
0.233600206907687,1
0.668428590052499,1
0.998362713814762,1
0.152084682391738,1
0.595416990110286,1
0.176622862952611,1
0.374038065716622,1
0.153722860834129,1
0.117511908517001,1
0.908003002359674,1
0.536400959646302,1
0.711530157086435,1
0.0127690813180542,1
0.449161493033085,1
0.736748046227032,1
0.654337850411552,1
0.047446286841652,1
0.578625953757774,1
0.374438748958875,1
0.951758635099155,1
0.916498136529783,1
0.176993484099275,1
0.958052423851328,1
0.80605245995994,1
0.482523414301065,1
0.61948221273651,1
0.197810330302809,1
0.811767557136212,1
0.207221021342236,1
0.263156320975553,1
0.181119274901417,1
0.898200089469431,1
0.787317365334601,1
0.568174397247704,1
0.345068523395066,1
0.101558619392255,1
0.676020669257613,1
0.673106851106475,1
0.44280052436574,1
0.923025248356151,1
0.121304182545511,1
0.695163290125262,1
0.641655431653808,1
0.677040029941126,1
0.902956188936472,1
0.0923793262509689,1
0.266406358923202,1
0.812904743187316,1
0.869241737238131,1
0.0814589109634559,1
0.285045177671511,1
0.778075143281064,1
0.686799577525723,1
0.186955981004161,1
0.068967582499262,1
0.847447882251246,1
0.0276019559504401,1
0.986406297057281,1
0.687525304034018,1
0.144672027512073,1
0.919158398956356,1
0.264012973509752,1
0.228013777340839,1
0.97289608565183,1
0.495723170020523,1
0.110789672073021,1
0.249511459104226,1
0.129677504953706,1
0.545106357096577,1
0.719084724647473,1
0.330589688756621,1
0.831060782462256,1
0.464544820293834,1
0.385204421141058,1
0.973466665702835,1
0.0379888748472292,1
0.861459946896703,1
0.968124154738284,1
0.150235511108019,1
0.288925719406973,1
0.782336890604809,1
0.817918793610624,1
0.178910935812453,1
0.469674843235266,1
0.415187672864329,1
0.873816045063058,1
0.730409790428414,1
0.0623604642357426,1
0.801556670685369,1
0.984780624972091,1
0.477684046036893,1
0.53843362089869,1
0.352437703660933,1
0.885858250381186,1
0.0997329912185623,1
0.693684962666164,1
0.732432215754929,1
0.690191044274844,1
0.812748615715739,1
0.284825498342738,1
0.928998627450082,1
0.832946288173525,1
0.506656038481164,1
0.348274906155294,1
0.172728872251626,1
0.806607511744976,1
0.256573177354251,1
0.198939718363708,1
0.124466690666798,1
0.0469197791621632,1
0.783815818138501,1
0.898361871520507,1
0.972964453007897,1
0.19156358367236,1
0.718494861229843,1
0.393448698545912,1
0.495303583026487,1
0.020001340885316,1
0.221199059779804,1
0.922794903909025,1
0.651370190483652,1
0.348098014277985,1
0.770420571532267,1
0.0890868536644132,1
0.429528290437591,1
0.120991384308527,1
0.252845669262642,1
0.0178805055356942,1
0.571426442131119,1
0.528739595360904,1
0.388031521324916,1
0.674035963904704,1
0.83524674011999,1
0.787593085723884,1
0.00790946438898672,1
0.609378087376065,1
0.586110817366408,1
0.0570370403516316,1
0.370111902018317,1
0.80073446774153,1
0.426250676713581,1
0.89605383343225,1
0.956114589036311,1
0.656088614327938,1
0.932127240726246,1
0.990090303947229,1
0.088270747948985,1
0.300320231746424,1
0.890078132433965,1
0.768717489644102,1
0.938175215603847,1
